community_district,council_district,Year of Completion,ZoningDst1,FloorsProp,ClassANet_sum,AllCountedUnits_sum
407.0,20.0,1970,C2-6A,8.0,109.0,0.0
407.0,20.0,1970,C4-1,2.0,2.0,0.0
407.0,20.0,1970,C4-2,5.0,14.0,0.0
407.0,20.0,1970,C4-2,6.0,58.0,0.0
407.0,20.0,1970,C4-2,8.0,0.0,0.0
407.0,20.0,1970,C4-2,9.0,11.0,0.0
407.0,20.0,1970,C4-2,10.0,6.0,0.0
407.0,20.0,1970,C4-2,12.0,8.0,0.0
407.0,20.0,1970,C4-2,13.0,43.0,0.0
407.0,20.0,1970,C4-2,14.0,-10.0,0.0
407.0,20.0,1970,C4-2,15.0,264.0,0.0
407.0,20.0,1970,C4-2,16.0,135.0,0.0
407.0,20.0,1970,C4-2,20.0,392.0,0.0
407.0,20.0,1970,C4-3,2.0,0.0,0.0
407.0,20.0,1970,C4-3,3.0,-1.0,0.0
407.0,20.0,1970,C4-3,8.0,0.0,0.0
407.0,20.0,1970,C4-3,12.0,12.0,0.0
407.0,20.0,1970,C4-3,15.0,0.0,0.0
407.0,20.0,1970,C4-4,14.0,143.0,0.0
407.0,20.0,1970,C4-4,17.0,148.0,0.0
407.0,20.0,1970,C4-5X,10.0,232.0,0.0
407.0,20.0,1970,M1-1,4.0,1.0,0.0
407.0,20.0,1970,M1-1,5.0,0.0,0.0
407.0,20.0,1970,M1-2,4.0,1.0,0.0
407.0,20.0,1970,M2-1,3.0,1.0,0.0
407.0,20.0,1970,R2,2.0,5.0,0.0
407.0,20.0,1970,R2,3.0,2.0,0.0
407.0,20.0,1970,R2A,2.0,4.0,0.0
407.0,20.0,1970,R2A,3.0,-1.0,0.0
407.0,20.0,1970,R3-1,2.0,3.0,0.0
407.0,20.0,1970,R3-2,1.0,0.0,0.0
407.0,20.0,1970,R3-2,2.0,55.0,0.0
407.0,20.0,1970,R3-2,3.0,2.0,0.0
407.0,20.0,1970,R3-2,4.0,11.0,0.0
407.0,20.0,1970,R3-2,6.0,0.0,0.0
407.0,20.0,1970,R3A,2.0,107.0,0.0
407.0,20.0,1970,R3A,3.0,4.0,0.0
407.0,20.0,1970,R3X,2.0,227.0,0.0
407.0,20.0,1970,R3X,3.0,9.0,0.0
407.0,20.0,1970,R4,1.0,1.0,0.0
407.0,20.0,1970,R4,2.0,105.0,0.0
407.0,20.0,1970,R4,3.0,122.0,0.0
407.0,20.0,1970,R4-1,2.0,102.0,0.0
407.0,20.0,1970,R4-1,3.0,112.0,0.0
407.0,20.0,1970,R4A,2.0,58.0,0.0
407.0,20.0,1970,R4A,3.0,23.0,0.0
407.0,20.0,1970,R4B,2.0,34.0,0.0
407.0,20.0,1970,R4B,3.0,2.0,0.0
407.0,20.0,1970,R5,2.0,1.0,0.0
407.0,20.0,1970,R5,3.0,34.0,0.0
407.0,20.0,1970,R5,4.0,75.0,0.0
407.0,20.0,1970,R5,5.0,21.0,0.0
407.0,20.0,1970,R5B,2.0,1.0,0.0
407.0,20.0,1970,R5B,3.0,86.0,0.0
407.0,20.0,1970,R5B,4.0,3.0,0.0
407.0,20.0,1970,R5D,3.0,5.0,0.0
407.0,20.0,1970,R5D,4.0,20.0,0.0
407.0,20.0,1970,R5D,6.0,0.0,0.0
407.0,20.0,1970,R6,2.0,2.0,0.0
407.0,20.0,1970,R6,3.0,36.0,0.0
407.0,20.0,1970,R6,4.0,176.0,0.0
407.0,20.0,1970,R6,5.0,310.0,0.0
407.0,20.0,1970,R6,6.0,407.0,0.0
407.0,20.0,1970,R6,7.0,500.0,0.0
407.0,20.0,1970,R6,8.0,84.0,0.0
407.0,20.0,1970,R6,9.0,37.0,0.0
407.0,20.0,1970,R6,10.0,16.0,0.0
407.0,20.0,1970,R6,11.0,56.0,0.0
407.0,20.0,1970,R6,12.0,-1.0,0.0
407.0,20.0,1970,R6,13.0,88.0,0.0
407.0,20.0,1970,R6,15.0,160.0,0.0
407.0,20.0,1970,R6,20.0,113.0,0.0
407.0,20.0,1970,R6A,2.0,1.0,0.0
407.0,20.0,1970,R6A,3.0,0.0,0.0
407.0,20.0,1970,R6A,4.0,0.0,0.0
407.0,20.0,1970,R6A,5.0,10.0,0.0
407.0,20.0,1970,R6A,6.0,39.0,0.0
407.0,20.0,1970,R6A,7.0,145.0,0.0
407.0,20.0,1970,R7-1,3.0,6.0,0.0
407.0,20.0,1970,R7-1,6.0,37.0,0.0
407.0,20.0,1970,R7-1,7.0,142.0,0.0
407.0,20.0,1970,R7-1,8.0,241.0,0.0
407.0,20.0,1970,R7-1,9.0,36.0,0.0
407.0,20.0,1970,R7-1,11.0,25.0,0.0
407.0,20.0,1970,R7-1,14.0,94.0,0.0
407.0,20.0,1970,R7-1,15.0,149.0,0.0
407.0,20.0,1970,R7-1,19.0,0.0,0.0
407.0,20.0,1970,R7B,4.0,15.0,0.0
407.0,20.0,1970,R7B,6.0,117.0,0.0
407.0,20.0,1970,R7B,7.0,0.0,0.0
407.0,20.0,1970,R7B,8.0,0.0,0.0
408.0,20.0,1970,R4,2.0,34.0,0.0
408.0,20.0,1970,R4,3.0,5.0,0.0
408.0,20.0,1970,R4-1,2.0,9.0,0.0
408.0,23.0,1970,C4-2,5.0,1.0,0.0
408.0,23.0,1970,C4-2,12.0,0.0,0.0
408.0,23.0,1970,R1-2,2.0,15.0,0.0
408.0,23.0,1970,R1-2,3.0,2.0,0.0
408.0,23.0,1970,R1-2,4.0,1.0,0.0
408.0,23.0,1970,R2,2.0,1.0,0.0
408.0,23.0,1970,R2A,2.0,6.0,0.0
408.0,23.0,1970,R2A,3.0,0.0,0.0
408.0,23.0,1970,R3-2,2.0,1.0,0.0
408.0,23.0,1970,R3-2,3.0,0.0,0.0
408.0,23.0,1970,R4,2.0,9.0,0.0
408.0,23.0,1970,R4,3.0,14.0,0.0
408.0,23.0,1970,R6A,7.0,123.0,0.0
408.0,24.0,1970,C1-2,4.0,1.0,0.0
408.0,24.0,1970,C2-2,3.0,15.0,0.0
408.0,24.0,1970,C4-3,7.0,64.0,0.0
408.0,24.0,1970,R1-2,2.0,25.0,0.0
408.0,24.0,1970,R1-2,3.0,3.0,0.0
408.0,24.0,1970,R1-2,4.0,1.0,0.0
408.0,24.0,1970,R2,1.0,0.0,0.0
408.0,24.0,1970,R2,2.0,14.0,0.0
408.0,24.0,1970,R2,3.0,0.0,0.0
408.0,24.0,1970,R2A,1.0,0.0,0.0
408.0,24.0,1970,R2A,2.0,2.0,0.0
408.0,24.0,1970,R2A,3.0,2.0,0.0
408.0,24.0,1970,R2X,2.0,0.0,0.0
408.0,24.0,1970,R2X,3.0,1.0,0.0
408.0,24.0,1970,R3-2,1.0,1.0,0.0
408.0,24.0,1970,R3-2,2.0,119.0,0.0
408.0,24.0,1970,R3-2,3.0,16.0,0.0
408.0,24.0,1970,R3A,1.0,0.0,0.0
408.0,24.0,1970,R3A,2.0,11.0,0.0
408.0,24.0,1970,R3A,3.0,-1.0,0.0
408.0,24.0,1970,R3X,2.0,28.0,0.0
408.0,24.0,1970,R3X,3.0,3.0,0.0
408.0,24.0,1970,R4,1.0,1.0,0.0
408.0,24.0,1970,R4,2.0,56.0,0.0
408.0,24.0,1970,R4,3.0,238.0,0.0
408.0,24.0,1970,R4,4.0,1.0,0.0
408.0,24.0,1970,R4,11.0,200.0,0.0
408.0,24.0,1970,R4-1,2.0,12.0,0.0
408.0,24.0,1970,R4-1,3.0,1.0,0.0
408.0,24.0,1970,R4-1,6.0,81.0,0.0
408.0,24.0,1970,R4A,2.0,31.0,0.0
408.0,24.0,1970,R4A,3.0,7.0,0.0
408.0,24.0,1970,R4A,4.0,0.0,0.0
408.0,24.0,1970,R4B,2.0,13.0,0.0
408.0,24.0,1970,R4B,3.0,2.0,0.0
408.0,24.0,1970,R5,2.0,3.0,0.0
408.0,24.0,1970,R5,3.0,96.0,0.0
408.0,24.0,1970,R5,4.0,36.0,0.0
408.0,24.0,1970,R5,6.0,18.0,0.0
408.0,24.0,1970,R5D,2.0,3.0,0.0
408.0,24.0,1970,R5D,3.0,1.0,0.0
408.0,24.0,1970,R5D,4.0,111.0,0.0
408.0,24.0,1970,R5D,5.0,-1.0,0.0
408.0,24.0,1970,R6,3.0,3.0,0.0
408.0,24.0,1970,R6,4.0,30.0,0.0
408.0,24.0,1970,R6,5.0,86.0,0.0
408.0,24.0,1970,R6,7.0,55.0,0.0
408.0,24.0,1970,R6,8.0,172.0,0.0
408.0,24.0,1970,R6A,2.0,-2.0,0.0
408.0,24.0,1970,R6A,3.0,1.0,0.0
408.0,24.0,1970,R6A,4.0,10.0,0.0
408.0,24.0,1970,R6A,5.0,36.0,0.0
408.0,24.0,1970,R6A,6.0,150.0,0.0
408.0,24.0,1970,R6A,7.0,255.0,0.0
408.0,24.0,1970,R6A,12.0,0.0,0.0
408.0,24.0,1970,R7A,2.0,-2.0,0.0
408.0,24.0,1970,R7A,3.0,2.0,0.0
408.0,24.0,1970,R7A,4.0,0.0,0.0
408.0,24.0,1970,R7A,7.0,17.0,0.0
408.0,24.0,1970,R7A,8.0,127.0,0.0
408.0,24.0,1970,R7A,13.0,4.0,0.0
408.0,24.0,1970,R7A,15.0,0.0,0.0
409.0,29.0,1970,C1-2,2.0,-2.0,0.0
409.0,29.0,1970,C2-2,1.0,-1.0,0.0
409.0,29.0,1970,C2-2,2.0,1.0,0.0
409.0,29.0,1970,C2-2,3.0,-1.0,0.0
409.0,29.0,1970,C2-2,4.0,6.0,0.0
409.0,29.0,1970,C2-3,4.0,6.0,0.0
409.0,29.0,1970,C2-4,2.0,2.0,0.0
409.0,29.0,1970,C2-4,3.0,17.0,0.0
409.0,29.0,1970,C4-4,11.0,2.0,0.0
409.0,29.0,1970,C4-4,13.0,32.0,0.0
409.0,29.0,1970,C4-4,20.0,122.0,0.0
409.0,29.0,1970,M1-1,2.0,1.0,0.0
409.0,29.0,1970,M1-1,4.0,0.0,0.0
409.0,29.0,1970,R2,2.0,4.0,0.0
409.0,29.0,1970,R2,3.0,-1.0,0.0
409.0,29.0,1970,R3-1,2.0,26.0,0.0
409.0,29.0,1970,R3-1,3.0,0.0,0.0
409.0,29.0,1970,R3-2,2.0,1.0,0.0
409.0,29.0,1970,R3X,2.0,5.0,0.0
409.0,29.0,1970,R3X,3.0,0.0,0.0
409.0,29.0,1970,R4,2.0,4.0,0.0
409.0,29.0,1970,R4,4.0,0.0,0.0
409.0,29.0,1970,R4-1,2.0,14.0,0.0
409.0,29.0,1970,R4-1,3.0,8.0,0.0
409.0,29.0,1970,R4A,2.0,24.0,0.0
409.0,29.0,1970,R4A,3.0,4.0,0.0
409.0,29.0,1970,R5,1.0,0.0,0.0
409.0,29.0,1970,R5,2.0,59.0,0.0
409.0,29.0,1970,R5,3.0,109.0,0.0
409.0,29.0,1970,R5,4.0,22.0,0.0
409.0,29.0,1970,R5,6.0,67.0,0.0
409.0,29.0,1970,R5,7.0,169.0,0.0
409.0,29.0,1970,R6,2.0,-3.0,0.0
409.0,29.0,1970,R6,3.0,0.0,0.0
409.0,29.0,1970,R6,8.0,33.0,0.0
409.0,29.0,1970,R6A,2.0,2.0,0.0
409.0,29.0,1970,R6A,3.0,2.0,0.0
409.0,29.0,1970,R6A,4.0,4.0,0.0
409.0,29.0,1970,R6A,6.0,58.0,0.0
409.0,29.0,1970,R6B,1.0,0.0,0.0
409.0,29.0,1970,R6B,2.0,-1.0,0.0
409.0,29.0,1970,R6B,3.0,6.0,0.0
409.0,29.0,1970,R6B,4.0,77.0,0.0
409.0,29.0,1970,R6B,5.0,40.0,0.0
409.0,29.0,1970,R7A,3.0,0.0,0.0
409.0,29.0,1970,R7A,4.0,0.0,0.0
409.0,29.0,1970,R7A,6.0,20.0,0.0
409.0,29.0,1970,R7A,7.0,19.0,0.0
409.0,29.0,1970,R7A,8.0,99.0,0.0
409.0,29.0,1970,R7A,9.0,131.0,0.0
409.0,32.0,1970,C1-2,2.0,1.0,0.0
409.0,32.0,1970,C2-2,2.0,1.0,0.0
409.0,32.0,1970,C2-2,3.0,10.0,0.0
409.0,32.0,1970,C8-1,2.0,-2.0,0.0
409.0,32.0,1970,R2A,2.0,1.0,0.0
409.0,32.0,1970,R3-1,2.0,42.0,0.0
409.0,32.0,1970,R3-1,3.0,15.0,0.0
409.0,32.0,1970,R3A,2.0,2.0,0.0
409.0,32.0,1970,R3A,3.0,0.0,0.0
409.0,32.0,1970,R3X,2.0,8.0,0.0
409.0,32.0,1970,R3X,3.0,1.0,0.0
409.0,32.0,1970,R4-1,2.0,14.0,0.0
409.0,32.0,1970,R4-1,3.0,0.0,0.0
409.0,32.0,1970,R4B,2.0,4.0,0.0
409.0,32.0,1970,R5,1.0,2.0,0.0
409.0,32.0,1970,R5,2.0,18.0,0.0
409.0,32.0,1970,R5,3.0,51.0,0.0
409.0,32.0,1970,R5,4.0,3.0,0.0
409.0,32.0,1970,R6A,2.0,4.0,0.0
409.0,32.0,1970,R6A,3.0,0.0,0.0
409.0,32.0,1970,R6A,6.0,10.0,0.0
409.0,32.0,1970,R6B,2.0,-1.0,0.0
409.0,32.0,1970,R6B,3.0,16.0,0.0
409.0,32.0,1970,R6B,4.0,27.0,0.0
410.0,28.0,1970,C2-2,2.0,1.0,0.0
410.0,28.0,1970,C8-1,2.0,0.0,0.0
410.0,28.0,1970,M2-1,4.0,0.0,0.0
410.0,28.0,1970,R3-2,1.0,1.0,0.0
410.0,28.0,1970,R3-2,2.0,310.0,0.0
410.0,28.0,1970,R3-2,3.0,2.0,0.0
410.0,28.0,1970,R3A,2.0,8.0,0.0
410.0,28.0,1970,R3X,2.0,9.0,0.0
410.0,28.0,1970,R3X,3.0,0.0,0.0
410.0,28.0,1970,R4,1.0,-1.0,0.0
410.0,28.0,1970,R4,2.0,45.0,0.0
410.0,28.0,1970,R4,3.0,7.0,0.0
410.0,28.0,1970,R4-1,2.0,1.0,0.0
410.0,28.0,1970,R4-1,3.0,-1.0,0.0
410.0,28.0,1970,R4A,2.0,13.0,0.0
410.0,28.0,1970,R5,2.0,0.0,0.0
410.0,28.0,1970,R6,3.0,1.0,0.0
410.0,28.0,1970,R6A,3.0,0.0,0.0
410.0,28.0,1970,R6B,2.0,4.0,0.0
410.0,28.0,1970,R6B,3.0,17.0,0.0
410.0,29.0,1970,C4-2,2.0,0.0,0.0
410.0,29.0,1970,C4-2,3.0,0.0,0.0
410.0,29.0,1970,R3-2,2.0,-1.0,0.0
410.0,29.0,1970,R4,2.0,0.0,0.0
410.0,29.0,1970,R4-1,2.0,7.0,0.0
410.0,29.0,1970,R5,2.0,5.0,0.0
410.0,29.0,1970,R5,3.0,23.0,0.0
410.0,29.0,1970,R5,4.0,2.0,0.0
410.0,29.0,1970,R6A,6.0,10.0,0.0
410.0,29.0,1970,R6B,1.0,-2.0,0.0
410.0,29.0,1970,R6B,2.0,2.0,0.0
410.0,29.0,1970,R6B,3.0,-1.0,0.0
410.0,32.0,1970,C8-1,2.0,0.0,0.0
410.0,32.0,1970,R2,1.0,0.0,0.0
410.0,32.0,1970,R2,2.0,24.0,0.0
410.0,32.0,1970,R2,3.0,7.0,0.0
410.0,32.0,1970,R3-1,1.0,0.0,0.0
410.0,32.0,1970,R3-1,2.0,49.0,0.0
410.0,32.0,1970,R3-1,3.0,12.0,0.0
410.0,32.0,1970,R3-2,2.0,2.0,0.0
410.0,32.0,1970,R3-2,4.0,96.0,0.0
410.0,32.0,1970,R3A,1.0,0.0,0.0
410.0,32.0,1970,R3A,2.0,6.0,0.0
410.0,32.0,1970,R3X,2.0,55.0,0.0
410.0,32.0,1970,R4,1.0,2.0,0.0
410.0,32.0,1970,R4,2.0,29.0,0.0
410.0,32.0,1970,R4,3.0,51.0,0.0
410.0,32.0,1970,R4-1,2.0,5.0,0.0
410.0,32.0,1970,R4-1,3.0,8.0,0.0
410.0,32.0,1970,R4A,2.0,3.0,0.0
410.0,32.0,1970,R4A,3.0,1.0,0.0
410.0,32.0,1970,R5,2.0,1.0,0.0
410.0,32.0,1970,R5,3.0,4.0,0.0
410.0,32.0,1970,R5,6.0,4.0,0.0
410.0,32.0,1970,R6B,2.0,1.0,0.0
411.0,19.0,1970,C1-2,2.0,2.0,0.0
411.0,19.0,1970,C2-2,3.0,-2.0,0.0
411.0,19.0,1970,C2-2,4.0,21.0,0.0
411.0,19.0,1970,R1-1,2.0,1.0,0.0
411.0,19.0,1970,R1-2,1.0,-1.0,0.0
411.0,19.0,1970,R1-2,2.0,63.0,0.0
411.0,19.0,1970,R1-2,3.0,16.0,0.0
411.0,19.0,1970,R2,1.0,0.0,0.0
411.0,19.0,1970,R2,2.0,11.0,0.0
411.0,19.0,1970,R2,3.0,2.0,0.0
411.0,19.0,1970,R2A,1.0,0.0,0.0
411.0,19.0,1970,R2A,2.0,47.0,0.0
411.0,19.0,1970,R2A,3.0,3.0,0.0
411.0,19.0,1970,R3-1,2.0,75.0,0.0
411.0,19.0,1970,R3-1,3.0,14.0,0.0
411.0,19.0,1970,R3-2,2.0,41.0,0.0
411.0,19.0,1970,R3-2,3.0,4.0,0.0
411.0,19.0,1970,R3A,2.0,29.0,0.0
411.0,19.0,1970,R3A,3.0,0.0,0.0
411.0,19.0,1970,R3X,1.0,0.0,0.0
411.0,19.0,1970,R3X,2.0,191.0,0.0
411.0,19.0,1970,R3X,3.0,7.0,0.0
411.0,19.0,1970,R4,2.0,5.0,0.0
411.0,19.0,1970,R4,3.0,84.0,0.0
411.0,19.0,1970,R4,4.0,3.0,0.0
411.0,19.0,1970,R4-1,2.0,5.0,0.0
411.0,19.0,1970,R4-1,3.0,7.0,0.0
411.0,19.0,1970,R4A,2.0,8.0,0.0
411.0,19.0,1970,R4A,3.0,4.0,0.0
411.0,19.0,1970,R4B,2.0,9.0,0.0
411.0,19.0,1970,R4B,3.0,9.0,0.0
411.0,19.0,1970,R5,2.0,1.0,0.0
411.0,19.0,1970,R5,3.0,13.0,0.0
411.0,19.0,1970,R5,4.0,7.0,0.0
411.0,19.0,1970,R5B,2.0,8.0,0.0
411.0,19.0,1970,R5B,3.0,-13.0,0.0
411.0,19.0,1970,R5B,4.0,0.0,0.0
411.0,19.0,1970,R6,3.0,0.0,0.0
411.0,19.0,1970,R6A,6.0,54.0,0.0
411.0,19.0,1970,R6B,3.0,14.0,0.0
411.0,19.0,1970,R6B,4.0,22.0,0.0
411.0,19.0,1970,R6B,5.0,22.0,0.0
411.0,20.0,1970,R2,1.0,1.0,0.0
411.0,20.0,1970,R2,2.0,2.0,0.0
411.0,20.0,1970,R2,3.0,1.0,0.0
411.0,20.0,1970,R2A,1.0,0.0,0.0
411.0,20.0,1970,R2A,2.0,8.0,0.0
411.0,20.0,1970,R2A,3.0,0.0,0.0
411.0,20.0,1970,R3-1,1.0,-1.0,0.0
411.0,20.0,1970,R3-1,2.0,2.0,0.0
411.0,20.0,1970,R3-2,1.0,0.0,0.0
411.0,20.0,1970,R3-2,2.0,117.0,0.0
411.0,20.0,1970,R3-2,3.0,15.0,0.0
411.0,20.0,1970,R3-2,6.0,0.0,0.0
411.0,20.0,1970,R3X,2.0,1.0,0.0
411.0,23.0,1970,R1-2,2.0,1.0,0.0
411.0,23.0,1970,R1-2A,2.0,6.0,0.0
411.0,23.0,1970,R1-2A,3.0,1.0,0.0
411.0,23.0,1970,R2,1.0,0.0,0.0
411.0,23.0,1970,R2,2.0,15.0,0.0
411.0,23.0,1970,R2,3.0,4.0,0.0
411.0,23.0,1970,R2A,1.0,-2.0,0.0
411.0,23.0,1970,R2A,2.0,28.0,0.0
411.0,23.0,1970,R2A,3.0,4.0,0.0
411.0,23.0,1970,R3-1,2.0,60.0,0.0
411.0,23.0,1970,R3-2,2.0,24.0,0.0
411.0,23.0,1970,R3-2,3.0,1.0,0.0
411.0,23.0,1970,R3-2,6.0,1.0,0.0
411.0,23.0,1970,R3-2,7.0,0.0,0.0
411.0,23.0,1970,R3X,1.0,0.0,0.0
411.0,23.0,1970,R3X,2.0,252.0,0.0
411.0,23.0,1970,R3X,3.0,2.0,0.0
411.0,23.0,1970,R4,1.0,0.0,0.0
411.0,23.0,1970,R4,2.0,3.0,0.0
411.0,23.0,1970,R4,3.0,19.0,0.0
411.0,23.0,1970,R4,4.0,0.0,0.0
411.0,23.0,1970,R4,6.0,1.0,0.0
411.0,23.0,1970,R4-1,2.0,8.0,0.0
411.0,23.0,1970,R4-1,3.0,1.0,0.0
411.0,23.0,1970,R4B,2.0,14.0,0.0
412.0,23.0,1970,C2-2,2.0,0.0,0.0
412.0,23.0,1970,R2,2.0,6.0,0.0
412.0,23.0,1970,R3-2,2.0,14.0,0.0
412.0,23.0,1970,R3X,1.0,0.0,0.0
412.0,23.0,1970,R3X,2.0,1.0,0.0
412.0,23.0,1970,R4,2.0,4.0,0.0
412.0,23.0,1970,R4,3.0,15.0,0.0
412.0,23.0,1970,R4-1,2.0,14.0,0.0
412.0,23.0,1970,R4-1,3.0,2.0,0.0
412.0,23.0,1970,R5,2.0,2.0,0.0
412.0,23.0,1970,R5,3.0,1.0,0.0
412.0,23.0,1970,R5D,2.0,0.0,0.0
412.0,23.0,1970,R5D,3.0,1.0,0.0
412.0,23.0,1970,R6,4.0,16.0,0.0
412.0,23.0,1970,R6A,2.0,1.0,0.0
412.0,23.0,1970,R7A,8.0,131.0,0.0
412.0,24.0,1970,C2-2,2.0,0.0,0.0
412.0,24.0,1970,C4-4A,6.0,0.0,0.0
412.0,24.0,1970,C4-4A,7.0,0.0,0.0
412.0,24.0,1970,R5,2.0,3.0,0.0
412.0,24.0,1970,R5,3.0,9.0,0.0
412.0,24.0,1970,R5,4.0,16.0,0.0
412.0,24.0,1970,R6,2.0,1.0,0.0
412.0,24.0,1970,R6,3.0,14.0,0.0
412.0,24.0,1970,R6,4.0,16.0,0.0
412.0,24.0,1970,R6,11.0,80.0,0.0
412.0,24.0,1970,R6A,2.0,2.0,0.0
412.0,24.0,1970,R6A,3.0,0.0,0.0
412.0,24.0,1970,R6A,4.0,0.0,0.0
412.0,24.0,1970,R6A,6.0,32.0,0.0
412.0,24.0,1970,R6A,7.0,81.0,0.0
412.0,24.0,1970,R7A,2.0,0.0,0.0
412.0,24.0,1970,R7A,3.0,2.0,0.0
412.0,24.0,1970,R7A,7.0,95.0,0.0
412.0,24.0,1970,R7A,8.0,70.0,0.0
412.0,27.0,1970,C1-2,2.0,1.0,0.0
412.0,27.0,1970,C2-2,4.0,16.0,0.0
412.0,27.0,1970,C2-2,6.0,84.0,0.0
412.0,27.0,1970,C4-4A,2.0,3.0,0.0
412.0,27.0,1970,C4-4A,4.0,8.0,0.0
412.0,27.0,1970,C4-5X,3.0,3.0,0.0
412.0,27.0,1970,C4-5X,4.0,0.0,0.0
412.0,27.0,1970,C4-5X,5.0,0.0,0.0
412.0,27.0,1970,C4-5X,6.0,13.0,0.0
412.0,27.0,1970,C4-5X,7.0,0.0,0.0
412.0,27.0,1970,C4-5X,8.0,0.0,0.0
412.0,27.0,1970,C4-5X,9.0,101.0,0.0
412.0,27.0,1970,C4-5X,11.0,117.0,0.0
412.0,27.0,1970,C4-5X,12.0,520.0,0.0
412.0,27.0,1970,C6-2,3.0,2.0,0.0
412.0,27.0,1970,C6-2,11.0,0.0,0.0
412.0,27.0,1970,C6-2,14.0,89.0,0.0
412.0,27.0,1970,C6-2,23.0,387.0,0.0
412.0,27.0,1970,C6-3,8.0,0.0,0.0
412.0,27.0,1970,C6-3,9.0,0.0,0.0
412.0,27.0,1970,C6-3,15.0,0.0,0.0
412.0,27.0,1970,C6-3,18.0,0.0,0.0
412.0,27.0,1970,C6-3,21.0,139.0,0.0
412.0,27.0,1970,C6-3,24.0,315.0,0.0
412.0,27.0,1970,C6-3,25.0,605.0,0.0
412.0,27.0,1970,C6-4,15.0,130.0,0.0
412.0,27.0,1970,C6-4,25.0,923.0,0.0
412.0,27.0,1970,C6-4,29.0,539.0,0.0
412.0,27.0,1970,M1-1,3.0,0.0,0.0
412.0,27.0,1970,M1-1,6.0,0.0,0.0
412.0,27.0,1970,M1-2,4.0,0.0,0.0
412.0,27.0,1970,M1-4,5.0,0.0,0.0
412.0,27.0,1970,R2,1.0,1.0,0.0
412.0,27.0,1970,R2,2.0,10.0,0.0
412.0,27.0,1970,R2,3.0,0.0,0.0
412.0,27.0,1970,R3-2,1.0,0.0,0.0
412.0,27.0,1970,R3-2,2.0,108.0,0.0
412.0,27.0,1970,R3-2,3.0,1.0,0.0
412.0,27.0,1970,R3-2,4.0,8.0,0.0
412.0,27.0,1970,R3A,2.0,167.0,0.0
412.0,27.0,1970,R3A,3.0,3.0,0.0
412.0,27.0,1970,R3A,5.0,67.0,0.0
412.0,27.0,1970,R3X,2.0,61.0,0.0
412.0,27.0,1970,R3X,3.0,1.0,0.0
412.0,27.0,1970,R4,2.0,53.0,0.0
412.0,27.0,1970,R4,3.0,10.0,0.0
412.0,27.0,1970,R4-1,2.0,74.0,0.0
412.0,27.0,1970,R4-1,3.0,17.0,0.0
412.0,27.0,1970,R4-1,6.0,0.0,0.0
412.0,27.0,1970,R4A,2.0,5.0,0.0
412.0,27.0,1970,R4A,3.0,4.0,0.0
412.0,27.0,1970,R4B,2.0,3.0,0.0
412.0,27.0,1970,R5,1.0,1.0,0.0
412.0,27.0,1970,R5,2.0,28.0,0.0
412.0,27.0,1970,R5,3.0,63.0,0.0
412.0,27.0,1970,R5,4.0,15.0,0.0
412.0,27.0,1970,R5,6.0,11.0,0.0
412.0,27.0,1970,R5B,1.0,-1.0,0.0
412.0,27.0,1970,R5B,2.0,7.0,0.0
412.0,27.0,1970,R5B,3.0,29.0,0.0
412.0,27.0,1970,R5D,2.0,6.0,0.0
412.0,27.0,1970,R5D,3.0,2.0,0.0
412.0,27.0,1970,R6,2.0,1.0,0.0
412.0,27.0,1970,R6,3.0,93.0,0.0
412.0,27.0,1970,R6,7.0,41.0,0.0
412.0,27.0,1970,R6,8.0,217.0,0.0
412.0,27.0,1970,R6,14.0,164.0,0.0
412.0,27.0,1970,R6,17.0,481.0,0.0
412.0,27.0,1970,R6A,2.0,6.0,0.0
412.0,27.0,1970,R6A,3.0,21.0,0.0
412.0,27.0,1970,R6A,6.0,68.0,0.0
412.0,27.0,1970,R6A,7.0,80.0,0.0
412.0,27.0,1970,R6B,3.0,11.0,0.0
412.0,27.0,1970,R7A,2.0,1.0,0.0
412.0,27.0,1970,R7A,5.0,10.0,0.0
412.0,27.0,1970,R7A,6.0,11.0,0.0
412.0,27.0,1970,R7A,7.0,80.0,0.0
412.0,27.0,1970,R7A,8.0,193.0,0.0
412.0,27.0,1970,R7A,9.0,400.0,0.0
412.0,27.0,1970,R7X,8.0,31.0,0.0
412.0,28.0,1970,C1-2,1.0,0.0,0.0
412.0,28.0,1970,C1-2,2.0,0.0,0.0
412.0,28.0,1970,C2-2,2.0,4.0,0.0
412.0,28.0,1970,C2-2,4.0,0.0,0.0
412.0,28.0,1970,C4-2,9.0,0.0,0.0
412.0,28.0,1970,C4-2,11.0,0.0,0.0
412.0,28.0,1970,C4-2,12.0,0.0,0.0
412.0,28.0,1970,C8-1,2.0,0.0,0.0
412.0,28.0,1970,M1-1,4.0,1.0,0.0
412.0,28.0,1970,M1-4,2.0,0.0,0.0
412.0,28.0,1970,M1-4,8.0,0.0,0.0
412.0,28.0,1970,R2,2.0,0.0,0.0
412.0,28.0,1970,R3-1,1.0,0.0,0.0
412.0,28.0,1970,R3-1,2.0,55.0,0.0
412.0,28.0,1970,R3-2,1.0,1.0,0.0
412.0,28.0,1970,R3-2,2.0,157.0,0.0
412.0,28.0,1970,R3-2,3.0,6.0,0.0
412.0,28.0,1970,R3-2,5.0,53.0,0.0
412.0,28.0,1970,R3A,1.0,0.0,0.0
