"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1400000US36047028700","Census Tract 287, Kings County, New York","3103","2765","751","1139","31","270","4","570","338","308","28","6","30","1","107","12","4","0","102","1","0","12","0","4","1","22","3","0","0","5","1","0","4","1","3","0","1","0","0","0","4","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0",
"1400000US36047028800","Census Tract 288, Kings County, New York","3900","3739","1547","40","51","1568","2","531","161","156","1","0","44","0","87","4","5","0","6","0","0","8","0","1","0","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047028900","Census Tract 289, Kings County, New York","3933","3501","890","1814","24","178","3","592","432","403","33","6","36","0","118","13","7","0","171","0","0","4","10","5","0","27","5","1","0","9","1","0","0","2","8","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047029000","Census Tract 290, Kings County, New York","4377","4032","2195","105","67","1245","2","418","345","330","19","1","185","0","99","0","3","1","6","0","0","5","4","7","0","11","0","0","0","4","1","0","0","0","1","0","0","0","0","1","1","3","0","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047029100","Census Tract 291, Kings County, New York","3042","2759","683","1710","22","101","3","240","283","268","28","4","50","0","56","21","13","4","89","1","0","0","0","2","0","10","3","0","0","3","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2",
"1400000US36047029200","Census Tract 292, Kings County, New York","2781","2568","1127","42","55","1009","0","335","213","203","6","0","109","2","64","4","3","0","5","4","0","0","4","2","0","8","0","4","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047029300","Census Tract 293, Kings County, New York","3402","3102","598","2137","29","84","2","252","300","274","35","6","28","1","72","14","4","1","111","0","0","0","2","0","0","24","4","0","0","11","1","0","5","2","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047029400","Census Tract 294, Kings County, New York","2298","2129","1225","100","30","658","0","116","169","161","7","7","111","1","30","1","0","0","0","0","0","1","0","3","0","8","0","1","0","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047029500","Census Tract 295, Kings County, New York","3851","3450","969","2201","13","136","10","121","401","353","77","9","52","2","71","19","15","2","96","0","0","1","0","9","0","42","19","5","0","5","0","0","9","0","0","0","0","0","0","0","2","0","0","0","0","2","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1",
"1400000US36047029600","Census Tract 296, Kings County, New York","5993","5669","3020","81","35","2075","0","458","324","306","13","1","181","3","91","2","0","0","11","0","0","0","1","2","1","16","9","0","0","2","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047029700","Census Tract 297, Kings County, New York","3921","3631","714","2678","20","106","0","113","290","258","50","13","37","0","44","18","6","0","85","1","0","3","0","1","0","31","22","0","0","5","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047029800","Census Tract 298, Kings County, New York","3955","3684","1536","58","64","1492","0","534","271","261","26","3","95","1","118","0","0","0","5","0","0","8","0","5","0","7","0","0","0","2","0","0","3","0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US36047029900","Census Tract 299, Kings County, New York","2496","2261","312","1481","6","135","1","326","235","203","33","4","4","0","54","11","6","0","84","3","0","4","0","0","0","26","3","1","0","12","0","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","6","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047030000","Census Tract 300, Kings County, New York","4224","3985","1268","28","55","2340","0","294","239","225","20","0","82","1","105","3","0","4","3","0","0","5","0","2","0","13","5","0","0","3","0","0","0","1","0","0","0","0","0","1","0","3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047030100","Census Tract 301, Kings County, New York","2970","2662","332","2060","10","59","1","200","308","287","33","2","12","0","44","15","6","0","164","0","0","4","1","1","5","20","1","6","0","10","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047030200","Census Tract 302, Kings County, New York","4391","4221","1382","62","10","2526","2","239","170","160","6","0","46","0","85","3","3","1","9","0","0","5","0","1","1","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","5","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36047030300","Census Tract 303, Kings County, New York","4952","4526","216","3761","45","99","1","404","426","396","51","6","4","0","45","29","9","1","223","0","0","11","13","2","2","28","7","1","0","11","0","0","2","0","2","1","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",
"1400000US36047030400","Census Tract 304, Kings County, New York","4686","4371","1686","119","43","2165","1","357","315","293","21","4","127","0","116","5","6","0","4","1","0","7","0","2","0","15","2","1","0","7","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","7","1","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047030500","Census Tract 305, Kings County, New York","7249","6548","3039","2284","26","592","9","598","701","635","98","27","120","5","211","9","11","2","135","0","0","7","4","4","2","56","18","5","0","14","2","0","10","0","0","0","3","0","0","0","4","0","0","0","0","0","10","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047030600","Census Tract 306, Kings County, New York","2215","2092","750","49","10","1021","0","262","123","104","5","8","7","0","70","3","3","0","2","0","0","3","1","2","0","19","6","0","0","3","0","0","3","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047030700","Census Tract 307, Kings County, New York","5625","5107","407","3979","51","127","5","538","518","479","84","14","8","0","101","28","21","0","214","0","0","8","0","1","0","32","9","1","0","10","3","0","2","1","3","0","0","0","3","0","0","0","0","0","0","0","7","1","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047030800","Census Tract 308, Kings County, New York","2314","2200","1186","152","17","678","0","167","114","113","2","4","25","0","63","3","2","0","4","2","0","5","0","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047030900","Census Tract 309, Kings County, New York","2209","1985","223","1455","4","117","0","186","224","208","38","3","9","0","44","13","8","0","91","0","0","2","0","0","0","15","6","0","0","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047031100","Census Tract 311, Kings County, New York","3191","2804","653","1787","15","155","0","194","387","363","73","6","33","0","63","19","2","0","156","0","0","3","4","4","0","22","1","0","0","7","0","0","5","2","1","0","0","0","2","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047031300","Census Tract 313, Kings County, New York","5109","4606","1048","3202","23","121","6","206","503","470","87","11","40","0","98","30","13","0","182","0","0","4","4","1","0","18","9","0","0","5","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","14","0","0","13","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36047031401","Census Tract 314.01, Kings County, New York","5142","4930","2934","81","37","1492","2","384","212","202","8","9","43","0","119","0","2","0","13","0","0","5","0","3","0","10","2","0","0","3","0","0","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047031402","Census Tract 314.02, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047031500","Census Tract 315, Kings County, New York","5613","5064","1956","2571","14","307","1","215","549","501","95","9","70","2","154","14","12","13","127","0","0","0","1","2","2","40","3","6","0","13","0","0","8","0","2","0","2","0","1","3","2","0","0","0","0","0","8","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047031701","Census Tract 317.01, Kings County, New York","3999","3614","1348","1854","19","244","1","148","385","358","65","10","54","3","88","16","4","2","108","0","0","3","1","2","2","23","3","6","0","7","0","0","2","0","3","0","0","0","2","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36047031702","Census Tract 317.02, Kings County, New York","3714","3255","1464","1436","7","184","0","164","459","429","77","9","59","3","145","5","21","0","103","2","0","4","0","1","0","26","5","1","0","7","0","0","5","0","1","0","1","0","1","0","5","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047031900","Census Tract 319, Kings County, New York","3452","3188","1186","1720","15","90","1","176","264","247","34","2","15","0","57","7","4","0","123","0","0","0","2","2","1","17","8","4","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047032100","Census Tract 321, Kings County, New York","5488","4983","1071","3254","38","185","4","431","505","470","64","5","37","0","112","17","24","2","201","0","0","5","0","3","0","28","3","4","0","8","0","1","2","2","0","1","0","0","7","0","0","0","0","0","0","0","7","2","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047032300","Census Tract 323, Kings County, New York","3509","3106","735","2063","18","96","0","194","403","367","51","6","53","1","67","8","16","0","160","1","0","1","2","0","1","32","2","0","0","9","0","0","7","2","1","0","0","0","6","0","5","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US36047032500","Census Tract 325, Kings County, New York","6218","5720","825","4574","11","117","0","193","498","471","52","5","35","0","78","29","16","2","241","0","0","5","2","4","2","19","4","3","0","7","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047032600","Census Tract 326, Kings County, New York","7075","6492","1195","2991","87","1074","1","1144","583","532","81","15","34","0","210","33","17","7","110","2","0","12","3","7","1","49","17","3","0","11","0","0","8","0","10","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047032700","Census Tract 327, Kings County, New York","3074","2777","851","1636","27","143","3","117","297","270","38","5","44","0","62","11","15","1","85","1","0","2","6","0","0","18","4","0","0","2","0","0","7","0","0","0","0","0","1","0","4","0","0","0","0","0","9","0","0","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047032800","Census Tract 328, Kings County, New York","3090","2918","406","1134","29","1089","4","256","172","158","13","1","2","0","70","13","11","2","43","0","1","0","0","0","2","13","4","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047032900","Census Tract 329, Kings County, New York","5707","5225","1940","2681","16","99","0","489","482","432","84","5","29","2","124","15","10","4","151","2","0","4","0","2","0","37","18","3","0","7","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","11","2","1","8","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"1400000US36047033000","Census Tract 330, Kings County, New York","4423","4034","989","2164","35","302","3","541","389","338","76","8","22","1","93","24","9","0","97","0","0","1","1","2","4","44","19","0","0","16","3","0","1","0","2","1","0","0","1","0","0","0","0","1","0","0","7","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047033100","Census Tract 331, Kings County, New York","4217","4020","2497","1259","1","11","0","252","197","193","14","3","1","1","83","8","1","0","76","0","0","3","3","0","0","3","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"1400000US36047033300","Census Tract 333, Kings County, New York","4503","4304","3030","975","6","39","1","253","199","190","17","1","9","0","94","0","1","3","65","0","0","0","0","0","0","9","2","2","0","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36047033500","Census Tract 335, Kings County, New York","3231","3040","1863","838","4","67","0","268","191","177","11","0","8","0","78","20","0","0","49","2","0","2","4","3","0","8","2","0","0","3","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","6","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
